DateTime,Players,Twitch Viewers,Events,Prize
16/08/2014,756195,,,
17/08/2014,729790,,,
18/08/2014,731207,,,
19/08/2014,740153,,,
20/08/2014,716396,,,
21/08/2014,742164,,,
22/08/2014,744850,,,
23/08/2014,776400,,,
24/08/2014,735866,,,
25/08/2014,733808,,,
26/08/2014,738322,,,
27/08/2014,733573,,,
28/08/2014,751336,,,
29/08/2014,775707,,,
30/08/2014,767429,,,
31/08/2014,708046,,,
01/09/2014,864261,,,
02/09/2014,702894,,,
03/09/2014,711115,,,
04/09/2014,787856,,,
05/09/2014,811532,,,
06/09/2014,830325,,,
07/09/2014,738234,,,
08/09/2014,742054,,,
09/09/2014,744625,,,
10/09/2014,750746,,,
11/09/2014,799747,,,
12/09/2014,820894,,,
13/09/2014,828947,,,
14/09/2014,740055,,,
15/09/2014,725711,,,
16/09/2014,732688,,,
17/09/2014,738122,,,
18/09/2014,794295,,,
19/09/2014,837163,,,
20/09/2014,795571,,,
21/09/2014,725249,,,
22/09/2014,733014,,,
23/09/2014,744124,,,
24/09/2014,441244,,,
25/09/2014,577251,,,
26/09/2014,852679,,,
27/09/2014,865814,,,
28/09/2014,772393,,,
29/09/2014,784180,,,
30/09/2014,750863,,,
01/10/2014,880655,,,
02/10/2014,793442,,,
03/10/2014,823770,,,
04/10/2014,844506,,,
05/10/2014,772560,,,
06/10/2014,747971,,,
07/10/2014,752899,,,
08/10/2014,741823,,,
09/10/2014,796121,,,
10/10/2014,885661,,,
11/10/2014,839830,,,
12/10/2014,751557,,,
13/10/2014,742438,,,
14/10/2014,736163,,,
15/10/2014,752691,,,
16/10/2014,821660,,,
17/10/2014,875602,,,
18/10/2014,839975,,,
19/10/2014,742670,,,
20/10/2014,754053,,,
21/10/2014,748329,,,
22/10/2014,760439,,,
23/10/2014,824850,,,
24/10/2014,879052,,,
25/10/2014,826031,,,
26/10/2014,760178,,,
27/10/2014,759484,,,
28/10/2014,761104,,,
29/10/2014,773409,,,
30/10/2014,822930,,,
31/10/2014,872471,,,
01/11/2014,963810,,,
02/11/2014,797497,,,
03/11/2014,796256,,,
04/11/2014,775711,,,
05/11/2014,771061,,,
06/11/2014,850677,,,
07/11/2014,892972,,,
08/11/2014,864404,,,
09/11/2014,739095,,,
10/11/2014,755168,,,
11/11/2014,739531,,,
12/11/2014,732042,,,
13/11/2014,805654,,,
14/11/2014,898676,,,
15/11/2014,846146,,,
16/11/2014,734826,,,
17/11/2014,730554,,,
18/11/2014,742819,,,
19/11/2014,745069,,,
20/11/2014,888114,,,
21/11/2014,882567,,,
22/11/2014,930531,,,
23/11/2014,825663,,,
24/11/2014,819901,,,
25/11/2014,817514,,,
26/11/2014,806882,,,
27/11/2014,881330,,,
28/11/2014,924295,,,
29/11/2014,884176,,,
30/11/2014,767246,,,
01/12/2014,936583,,,
02/12/2014,773994,,,
03/12/2014,792118,,,
04/12/2014,855307,,,
05/12/2014,580168,,,
06/12/2014,876239,,,
07/12/2014,752165,,,
08/12/2014,736765,,,
09/12/2014,726601,,,
10/12/2014,728204,,,
11/12/2014,797714,,,
12/12/2014,869563,,,
13/12/2014,822260,,,
14/12/2014,740088,,,
15/12/2014,755511,,,
16/12/2014,754105,,,
17/12/2014,747681,,,
18/12/2014,818576,,,
19/12/2014,870804,,,
20/12/2014,847643,,,
21/12/2014,776530,,,
22/12/2014,777888,,,
23/12/2014,742414,,,
24/12/2014,759807,,,
25/12/2014,823782,,,
26/12/2014,872886,,,
27/12/2014,847413,,,
28/12/2014,815599,,,
29/12/2014,819209,,,
30/12/2014,752301,,,
31/12/2014,795369,,,
01/01/2015,961737,,,
02/01/2015,878508,,,
03/01/2015,835544,,,
04/01/2015,770788,,,
05/01/2015,844391,,,
06/01/2015,641040,,,
07/01/2015,870048,,,
08/01/2015,911376,,,
09/01/2015,961580,,,
10/01/2015,906632,,,
11/01/2015,820956,,,
12/01/2015,810767,,,
13/01/2015,700680,,,
14/01/2015,819856,,,
15/01/2015,846903,,,
16/01/2015,918330,,,
17/01/2015,867482,,,
18/01/2015,794596,,,
19/01/2015,779020,,,
20/01/2015,789035,,,
21/01/2015,803806,,,
22/01/2015,860424,,,
23/01/2015,918844,,,
24/01/2015,899373,,,
25/01/2015,795036,,,
26/01/2015,799664,,,
27/01/2015,799664,,,
28/01/2015,845424,,,
29/01/2015,911684,,,
30/01/2015,967892,,,
31/01/2015,946322,,,
01/02/2015,1262612,,,
02/02/2015,823464,,,
03/02/2015,822106,,,
04/02/2015,849207,,,
05/02/2015,843125,,,
06/02/2015,639451,,,
07/02/2015,639451,,,
08/02/2015,639451,,,
09/02/2015,639451,,,
10/02/2015,490132,,,
11/02/2015,490132,,,
12/02/2015,490132,,,
13/02/2015,1075464,,,
14/02/2015,1059384,,,
15/02/2015,986689,,,
16/02/2015,,,,
17/02/2015,696702,,,
18/02/2015,1195170,,,
19/02/2015,1179958,,,
20/02/2015,1227193,,,
21/02/2015,1263992,,,
22/02/2015,1193305,,,
23/02/2015,1174502,,,
24/02/2015,626977,,,
25/02/2015,,,,
26/02/2015,,,,
27/02/2015,,,,
28/02/2015,,,,
01/03/2015,1213940,,,
02/03/2015,,,,
03/03/2015,,,,
04/03/2015,,,,
05/03/2015,,,,
06/03/2015,,,,
07/03/2015,,,,
08/03/2015,,,,
09/03/2015,,,,
10/03/2015,,,,
11/03/2015,,,,
12/03/2015,,,,
13/03/2015,,,,
14/03/2015,,,,
15/03/2015,,,,
16/03/2015,,,,
17/03/2015,,,,
18/03/2015,,,,
19/03/2015,913348,,,
20/03/2015,957147,,,
21/03/2015,911731,,,
22/03/2015,867248,,,
23/03/2015,864013,,,
24/03/2015,842421,,,
25/03/2015,842888,,,
26/03/2015,629409,,,
27/03/2015,,,,
28/03/2015,,,,
29/03/2015,853529,,,
30/03/2015,836449,,,
31/03/2015,842393,,,
01/04/2015,929677,,,
02/04/2015,901462,,,
03/04/2015,922695,,,
04/04/2015,929965,,,
05/04/2015,843453,,,
06/04/2015,834242,,,
07/04/2015,826130,,,
08/04/2015,820298,,,
09/04/2015,875481,,,
10/04/2015,903257,,,
11/04/2015,849645,,,
12/04/2015,771792,,,
13/04/2015,721862,,,
14/04/2015,,,,
15/04/2015,779682,,,
16/04/2015,831742,,,
17/04/2015,902325,,,
18/04/2015,872549,,,
19/04/2015,872742,,,
20/04/2015,794160,,,
21/04/2015,789852,,,
22/04/2015,780972,,,
23/04/2015,802508,,,
24/04/2015,852601,,,
25/04/2015,852890,,,
26/04/2015,807832,,,
27/04/2015,772144,,,
28/04/2015,774202,,,
29/04/2015,836630,,,
30/04/2015,898359,,,
01/05/2015,950606,,,
02/05/2015,950822,,,
03/05/2015,928579,,,
04/05/2015,882081,,,
05/05/2015,857429,,,
06/05/2015,869201,,,
07/05/2015,912552,,,
08/05/2015,926583,,,
09/05/2015,926577,,,
10/05/2015,900144,,,
11/05/2015,867261,,,
12/05/2015,834134,,,
13/05/2015,836113,,,
14/05/2015,923163,,,
15/05/2015,970403,,,
16/05/2015,967674,,,
17/05/2015,947464,,,
18/05/2015,855852,,,
19/05/2015,853462,,,
20/05/2015,847976,,,
21/05/2015,888099,,,
22/05/2015,923872,,,
23/05/2015,923516,,,
24/05/2015,934059,,,
25/05/2015,934021,,,
26/05/2015,903191,,,
27/05/2015,903871,,,
28/05/2015,953994,,,
29/05/2015,967041,,,
30/05/2015,967028,,,
31/05/2015,948817,,,
01/06/2015,894667,,,
02/06/2015,880873,,,
03/06/2015,881166,,,
04/06/2015,906295,,,
05/06/2015,914899,,,
06/06/2015,914947,,,
07/06/2015,915726,,,
08/06/2015,876602,,,
09/06/2015,870367,,,
10/06/2015,842885,,,
11/06/2015,859840,,,
12/06/2015,830005,,,
13/06/2015,839119,,,
14/06/2015,845925,,,
15/06/2015,777241,,,
16/06/2015,837237,,,
17/06/2015,828753,,,
18/06/2015,838864,,,
19/06/2015,864624,,,
20/06/2015,884235,,,
21/06/2015,883998,,,
22/06/2015,839068,,,
23/06/2015,828032,,,
24/06/2015,823427,,,
25/06/2015,810853,,,
26/06/2015,830005,,,
27/06/2015,866173,,,
28/06/2015,855257,,,
29/06/2015,811830,,,
30/06/2015,805421,,,
01/07/2015,785837,,,
02/07/2015,800840,,,
03/07/2015,828386,,,
04/07/2015,852530,,,
05/07/2015,840577,,,
06/07/2015,809017,,,
07/07/2015,783335,,,
08/07/2015,808039,,,
09/07/2015,804106,,,
10/07/2015,799339,,,
11/07/2015,858730,,,
12/07/2015,857639,,,
13/07/2015,816802,,,
14/07/2015,814225,,,
15/07/2015,785121,,,
16/07/2015,788378,,,
17/07/2015,764390,54466,,
18/07/2015,792754,66743,,
19/07/2015,807297,61229,,
20/07/2015,783793,57261,,
21/07/2015,756317,47972,,
22/07/2015,794089,46924,,
23/07/2015,807766,55952,,
24/07/2015,804324,51277,,
25/07/2015,831185,38703,,
26/07/2015,836977,341784,The International,"18,429,613"
27/07/2015,819270,461644,The International,"18,429,613"
28/07/2015,857715,400357,The International,"18,429,613"
29/07/2015,772649,398874,The International,"18,429,613"
30/07/2015,862533,324766,The International,"18,429,613"
31/07/2015,877264,146257,The International,"18,429,613"
01/08/2015,888922,31051,The International,"18,429,613"
02/08/2015,869897,34630,The International,"18,429,613"
03/08/2015,849227,491849,The International,"18,429,613"
04/08/2015,867682,386041,The International,"18,429,613"
05/08/2015,881341,466955,The International,"18,429,613"
06/08/2015,892250,522537,The International,"18,429,613"
07/08/2015,905992,482442,The International,"18,429,613"
08/08/2015,929855,558671,The International,"18,429,613"
09/08/2015,933942,545813,,
10/08/2015,903742,40120,,
11/08/2015,891526,38488,,
12/08/2015,871844,42142,,
13/08/2015,843077,43350,,
14/08/2015,882479,48972,,
15/08/2015,912167,64358,,
16/08/2015,913025,54404,,
17/08/2015,871136,54634,,
18/08/2015,887483,77567,,
19/08/2015,865650,75803,,
20/08/2015,859559,63779,,
21/08/2015,883124,56987,,
22/08/2015,914821,43790,,
23/08/2015,898915,50815,,
24/08/2015,875519,53133,,
25/08/2015,871290,56393,,
26/08/2015,869550,52667,,
27/08/2015,878261,59405,,
28/08/2015,904806,57879,,
29/08/2015,928196,54183,,
30/08/2015,929404,48978,,
31/08/2015,866614,66829,,
01/09/2015,848618,76693,,
02/09/2015,712621,67493,,
03/09/2015,805198,101465,,
04/09/2015,853017,152886,,
05/09/2015,888728,162745,,
06/09/2015,872955,137048,,
07/09/2015,808091,75766,,
08/09/2015,794153,57850,,
09/09/2015,779742,71273,,
10/09/2015,741933,66190,,
11/09/2015,816490,80795,,
12/09/2015,863533,68077,,
13/09/2015,887735,95823,,
14/09/2015,804409,96726,,
15/09/2015,797276,67141,,
16/09/2015,788458,47331,,
17/09/2015,780077,58717,,
18/09/2015,843743,74378,,
19/09/2015,854655,72185,,
20/09/2015,727645,94976,,
21/09/2015,759409,99137,,
22/09/2015,777899,173445,,
23/09/2015,675559,146077,,
24/09/2015,790979,141326,,
25/09/2015,830620,112087,,
26/09/2015,869752,87453,,
27/09/2015,861278,156243,,
28/09/2015,785665,116515,,
29/09/2015,793599,129978,,
30/09/2015,794067,132334,,
01/10/2015,783710,102081,,
02/10/2015,806087,57956,,
03/10/2015,806902,158949,,
04/10/2015,846506,192056,,
05/10/2015,741110,158399,,
06/10/2015,784148,94008,,
07/10/2015,769463,141936,,
08/10/2015,774094,66466,,
09/10/2015,807696,133528,,
10/10/2015,891315,170664,,
11/10/2015,871013,187973,,
12/10/2015,777595,189624,,
13/10/2015,789560,168301,,
14/10/2015,781300,114114,,
15/10/2015,775912,129824,,
16/10/2015,838099,64564,,
17/10/2015,886420,65399,,
18/10/2015,877413,60972,,
19/10/2015,783032,130560,,
20/10/2015,788728,99736,,
21/10/2015,737324,199967,,
22/10/2015,614219,163882,,
23/10/2015,855782,101481,,
24/10/2015,920726,99588,,
25/10/2015,880653,123545,,
26/10/2015,787502,143600,,
27/10/2015,794911,128958,,
28/10/2015,794600,85880,,
29/10/2015,807071,131279,,
30/10/2015,812865,101236,,
31/10/2015,884658,90106,,
01/11/2015,820301,273776,,
02/11/2015,804955,123714,,
03/11/2015,807035,104424,,
04/11/2015,827611,120123,,
05/11/2015,812189,113304,,
06/11/2015,862751,149603,,
07/11/2015,936435,101705,,
08/11/2015,883820,106151,,
09/11/2015,786685,93595,,
10/11/2015,764623,54226,,
11/11/2015,758508,62913,,
12/11/2015,762902,93692,,
13/11/2015,770842,229114,The Frankfurt Major,"3,000,000"
14/11/2015,893696,197005,The Frankfurt Major,"3,000,000"
15/11/2015,885519,57173,The Frankfurt Major,"3,000,000"
16/11/2015,768503,244065,The Frankfurt Major,"3,000,000"
17/11/2015,762878,246731,The Frankfurt Major,"3,000,000"
18/11/2015,805364,280026,The Frankfurt Major,"3,000,000"
19/11/2015,814711,249796,The Frankfurt Major,"3,000,000"
20/11/2015,868800,341104,The Frankfurt Major,"3,000,000"
21/11/2015,943635,408379,The Frankfurt Major,"3,000,000"
22/11/2015,938452,63060,,
23/11/2015,819893,52488,,
24/11/2015,824984,77937,,
25/11/2015,801070,71356,,
26/11/2015,806469,124792,,
27/11/2015,872981,86297,,
28/11/2015,932447,89393,,
29/11/2015,892824,162152,,
30/11/2015,785340,51563,,
01/12/2015,787339,197384,,
02/12/2015,793816,200025,,
03/12/2015,811370,187652,,
04/12/2015,875300,137954,,
05/12/2015,965737,111449,,
06/12/2015,910799,144848,,
07/12/2015,812398,195742,,
08/12/2015,809411,68072,,
09/12/2015,801863,126915,,
10/12/2015,813830,134027,,
11/12/2015,875420,127965,,
12/12/2015,945840,157611,,
13/12/2015,912044,217290,,
14/12/2015,811128,182153,,
15/12/2015,823501,72068,,
16/12/2015,853789,58533,,
17/12/2015,878623,101702,,
18/12/2015,949318,94928,,
19/12/2015,979628,104035,,
20/12/2015,999452,152378,,
21/12/2015,863814,53150,,
22/12/2015,870708,79515,,
23/12/2015,855222,90097,,
24/12/2015,816695,79849,,
25/12/2015,869546,60155,,
26/12/2015,950224,66864,,
27/12/2015,926607,126242,,
28/12/2015,901861,191361,,
29/12/2015,888853,165199,,
30/12/2015,909917,78702,,
31/12/2015,806555,56004,,
01/01/2016,908676,60679,,
02/01/2016,967158,60796,,
03/01/2016,936423,95409,,
04/01/2016,906887,108564,,
05/01/2016,916418,89983,,
06/01/2016,907849,96960,,
07/01/2016,915795,198879,,
08/01/2016,971474,224671,,
09/01/2016,1016123,185085,,
10/01/2016,978404,225445,,
11/01/2016,868092,92362,,
12/01/2016,888782,87015,,
13/01/2016,858890,232820,,
14/01/2016,870706,219489,,
15/01/2016,919812,259720,,
16/01/2016,996761,265211,,
17/01/2016,967204,315083,,
18/01/2016,885798,82136,,
19/01/2016,876166,98311,,
20/01/2016,880816,102847,,
21/01/2016,884792,108776,,
22/01/2016,946767,93956,,
23/01/2016,1022688,97424,,
24/01/2016,1003513,86289,,
25/01/2016,929946,105854,,
26/01/2016,880313,105354,,
27/01/2016,876146,93539,,
28/01/2016,922032,83801,,
29/01/2016,997689,77670,,
30/01/2016,1067949,76283,,
31/01/2016,1047836,146684,,
01/02/2016,993486,125994,,
02/02/2016,945797,146996,,
03/02/2016,931889,126473,,
04/02/2016,965592,147357,,
05/02/2016,1000846,156480,,
06/02/2016,1093897,130217,,
07/02/2016,1127317,155635,,
08/02/2016,1080658,155743,,
09/02/2016,1012750,125652,,
10/02/2016,934637,129965,,
11/02/2016,886275,94613,,
12/02/2016,925500,144538,,
13/02/2016,1107352,115236,,
14/02/2016,1170144,163145,,
15/02/2016,1050989,187514,,
16/02/2016,999717,154842,,
17/02/2016,1090386,205840,,
18/02/2016,954507,83291,,
19/02/2016,1121480,79918,,
20/02/2016,1201420,72104,,
21/02/2016,1196126,73197,,
22/02/2016,1095546,91046,,
23/02/2016,1143594,75094,,
24/02/2016,1098648,68179,,
25/02/2016,1024281,213962,The Shanghai Major,"3,000,000"
26/02/2016,1153809,197118,The Shanghai Major,"3,000,000"
27/02/2016,1165206,215895,The Shanghai Major,"3,000,000"
28/02/2016,1248394,241065,The Shanghai Major,"3,000,000"
29/02/2016,1052123,80090,The Shanghai Major,"3,000,000"
01/03/2016,1138653,80772,The Shanghai Major,"3,000,000"
02/03/2016,1081111,244465,The Shanghai Major,"3,000,000"
03/03/2016,921469,237820,The Shanghai Major,"3,000,000"
04/03/2016,1013455,258563,The Shanghai Major,"3,000,000"
05/03/2016,1246426,240050,The Shanghai Major,"3,000,000"
06/03/2016,1291328,339020,The Shanghai Major,"3,000,000"
07/03/2016,989453,83634,,
08/03/2016,1005460,76672,,
09/03/2016,903254,68664,,
10/03/2016,897208,72093,,
11/03/2016,977257,69264,,
12/03/2016,1192793,77151,,
13/03/2016,1014433,113813,,
14/03/2016,885350,68079,,
15/03/2016,922669,79009,,
16/03/2016,942661,119478,,
17/03/2016,1004820,65333,,
18/03/2016,1033078,68936,,
19/03/2016,1086823,218260,,
20/03/2016,991554,294519,,
21/03/2016,895818,71545,,
22/03/2016,923745,76906,,
23/03/2016,920575,82740,,
24/03/2016,970287,75033,,
25/03/2016,879819,85948,,
26/03/2016,1009146,77005,,
27/03/2016,950291,117400,,
28/03/2016,900401,119520,,
29/03/2016,923884,91621,,
30/03/2016,1028892,86606,,
31/03/2016,893561,97214,,
01/04/2016,978016,89459,,
02/04/2016,1020215,105342,,
03/04/2016,1009641,93642,,
04/04/2016,906954,131578,,
05/04/2016,866902,101081,,
06/04/2016,912967,117714,,
07/04/2016,882142,142551,,
08/04/2016,1092497,94157,,
09/04/2016,1164041,79803,,
10/04/2016,1130501,96261,,
11/04/2016,1003496,142924,,
12/04/2016,891653,100696,,
13/04/2016,942024,81161,,
14/04/2016,984923,214013,,
15/04/2016,926866,205173,,
16/04/2016,979987,235747,,
17/04/2016,942751,341103,,
18/04/2016,837640,133491,,
19/04/2016,873649,129851,,
20/04/2016,866355,173924,,
21/04/2016,977275,175566,,
22/04/2016,925060,132299,,
23/04/2016,1007743,257560,,
24/04/2016,1092606,196565,,
25/04/2016,872906,89919,,
26/04/2016,969811,72257,,
27/04/2016,899369,92526,,
28/04/2016,871988,148032,,
29/04/2016,916857,180012,,
30/04/2016,944783,160048,,
01/05/2016,893786,206650,,
02/05/2016,873719,85321,,
03/05/2016,877671,162518,,
04/05/2016,863315,163908,,
05/05/2016,876961,180358,,
06/05/2016,919529,163560,,
07/05/2016,941896,89045,,
08/05/2016,944043,66969,,
09/05/2016,874930,135492,,
10/05/2016,847817,197920,,
11/05/2016,829995,193747,,
12/05/2016,862858,223987,,
13/05/2016,983743,229049,,
14/05/2016,1075307,213766,,
15/05/2016,1056621,321688,,
16/05/2016,910008,109438,,
17/05/2016,986868,105158,,
18/05/2016,989222,104267,,
19/05/2016,988180,81894,,
20/05/2016,1027366,85765,,
21/05/2016,1073994,126381,,
22/05/2016,1068217,136590,,
23/05/2016,963981,94495,,
24/05/2016,1000686,105244,,
25/05/2016,949238,103218,,
26/05/2016,1030731,114462,,
27/05/2016,998972,101384,,
28/05/2016,1016949,112162,,
29/05/2016,988129,124392,,
30/05/2016,962426,77438,,
31/05/2016,940251,103777,,
01/06/2016,921697,76824,,
02/06/2016,946165,53846,,
03/06/2016,971003,222431,The Manila Major,"3,000,000"
04/06/2016,984916,216579,The Manila Major,"3,000,000"
05/06/2016,994354,56142,The Manila Major,"3,000,000"
06/06/2016,968052,54373,The Manila Major,"3,000,000"
07/06/2016,945905,381268,The Manila Major,"3,000,000"
08/06/2016,970836,483285,The Manila Major,"3,000,000"
09/06/2016,968942,310729,The Manila Major,"3,000,000"
10/06/2016,976803,281690,The Manila Major,"3,000,000"
11/06/2016,982760,343702,The Manila Major,"3,000,000"
12/06/2016,1036733,454387,The Manila Major,"3,000,000"
13/06/2016,962167,55806,,
14/06/2016,1008577,48782,,
15/06/2016,901222,59193,,
16/06/2016,884161,54579,,
17/06/2016,955263,187177,,
18/06/2016,950177,199421,,
19/06/2016,915821,279421,,
20/06/2016,889938,88390,,
21/06/2016,889602,182988,,
22/06/2016,875589,154820,,
23/06/2016,941517,128842,,
24/06/2016,934397,79086,,
25/06/2016,996156,147833,,
26/06/2016,1095994,185829,,
27/06/2016,899151,148587,,
28/06/2016,941866,173198,,
29/06/2016,934635,117686,,
30/06/2016,876437,69444,,
01/07/2016,955332,61104,,
02/07/2016,1034523,70187,,
03/07/2016,1084198,83766,,
04/07/2016,907396,70969,,
05/07/2016,938774,61601,,
06/07/2016,847444,67836,,
07/07/2016,851606,58889,,
08/07/2016,902646,49933,,
09/07/2016,953051,47687,,
10/07/2016,971591,78459,,
11/07/2016,834216,84814,,
12/07/2016,868018,60073,,
13/07/2016,832214,113447,,
14/07/2016,869082,152968,,
15/07/2016,910739,142870,,
16/07/2016,972512,166457,,
17/07/2016,883939,172527,,
18/07/2016,923904,117116,,
19/07/2016,932897,79183,,
20/07/2016,940417,63899,,
21/07/2016,864108,145790,,
22/07/2016,899179,109554,,
23/07/2016,959735,154490,,
24/07/2016,950579,200212,,
25/07/2016,941567,178271,,
26/07/2016,945911,74033,,
27/07/2016,922817,45153,,
28/07/2016,772739,49307,,
29/07/2016,1050910,42561,,
30/07/2016,1028542,42476,,
31/07/2016,982324,47591,,
01/08/2016,853948,40240,,
02/08/2016,857039,326980,,
03/08/2016,847193,410065,,
04/08/2016,856402,383363,,
05/08/2016,887038,419037,,
06/08/2016,946299,194342,,
07/08/2016,908839,41333,,
08/08/2016,1007423,471886,The International,"20,770,460"
09/08/2016,1016288,395071,The International,"20,770,460"
10/08/2016,868027,405060,The International,"20,770,460"
11/08/2016,877254,434174,The International,"20,770,460"
12/08/2016,1025898,398881,The International,"20,770,460"
13/08/2016,1096936,623824,The International,"20,770,460"
14/08/2016,1117159,563969,,
15/08/2016,1009525,49035,,
16/08/2016,950802,43008,,
17/08/2016,937666,41981,,
18/08/2016,999632,40204,,
19/08/2016,1117519,57795,,
20/08/2016,1041687,62162,,
21/08/2016,1023582,56525,,
22/08/2016,1001926,48449,,
23/08/2016,895178,64543,,
24/08/2016,992383,73711,,
25/08/2016,951103,54429,,
26/08/2016,1007106,58235,,
27/08/2016,1054773,59951,,
28/08/2016,1069334,51695,,
29/08/2016,1008354,60442,,
30/08/2016,963143,50147,,
31/08/2016,989275,65944,,
01/09/2016,874030,81006,,
02/09/2016,939022,48766,,
03/09/2016,1064377,61231,,
04/09/2016,1046892,67263,,
05/09/2016,961806,60393,,
06/09/2016,952043,47044,,
07/09/2016,939048,52668,,
08/09/2016,965343,58004,,
09/09/2016,925155,65446,,
10/09/2016,1017684,55796,,
11/09/2016,1047489,73537,,
12/09/2016,949933,73945,,
13/09/2016,955281,55788,,
14/09/2016,876337,60129,,
15/09/2016,877136,46581,,
16/09/2016,938429,54805,,
17/09/2016,992073,55209,,
18/09/2016,934347,77466,,
19/09/2016,876777,78643,,
20/09/2016,843493,68517,,
21/09/2016,839727,58546,,
22/09/2016,871261,65269,,
23/09/2016,982236,53877,,
24/09/2016,1048369,57313,,
25/09/2016,1025262,51573,,
26/09/2016,929709,75258,,
27/09/2016,823318,60797,,
28/09/2016,796064,99044,,
29/09/2016,823204,78422,,
30/09/2016,907927,90846,,
01/10/2016,956207,111462,,
02/10/2016,924284,134826,,
03/10/2016,925861,57164,,
04/10/2016,812146,56443,,
05/10/2016,846864,62040,,
06/10/2016,846536,89703,,
07/10/2016,1005075,76581,,
08/10/2016,1080120,72863,,
09/10/2016,1124393,91965,,
10/10/2016,1013684,52781,,
11/10/2016,869275,68001,,
12/10/2016,871250,58506,,
13/10/2016,899020,70038,,
14/10/2016,979648,61213,,
15/10/2016,1073189,76907,,
16/10/2016,1141191,77548,,
17/10/2016,986810,85964,,
18/10/2016,844890,92099,,
19/10/2016,844007,77204,,
20/10/2016,883446,89181,,
21/10/2016,936017,72221,,
22/10/2016,1082337,84355,,
23/10/2016,1038782,109831,,
24/10/2016,925082,80258,,
25/10/2016,849224,88266,,
26/10/2016,835726,66384,,
27/10/2016,841845,130775,,
28/10/2016,898644,145584,,
29/10/2016,972484,184048,,
30/10/2016,996442,217120,,
31/10/2016,869077,98673,,
01/11/2016,863536,88645,,
02/11/2016,858232,98442,,
03/11/2016,894056,102380,,
04/11/2016,992486,99673,,
05/11/2016,1007270,85770,,
06/11/2016,989444,155144,,
07/11/2016,867157,81770,,
08/11/2016,838370,84801,,
09/11/2016,821215,64478,,
10/11/2016,826504,90747,,
11/11/2016,902780,114420,,
12/11/2016,994439,100779,,
13/11/2016,925056,124644,,
14/11/2016,837416,53095,,
15/11/2016,831356,54865,,
16/11/2016,830947,136024,,
17/11/2016,861867,123881,,
18/11/2016,914620,117605,,
19/11/2016,987571,131849,,
20/11/2016,936117,173538,,
21/11/2016,800134,142595,,
22/11/2016,840040,56739,,
23/11/2016,829744,77255,,
24/11/2016,837744,79759,,
25/11/2016,901685,79567,,
26/11/2016,978078,98250,,
27/11/2016,923811,68009,,
28/11/2016,821273,54767,,
29/11/2016,843972,50431,,
30/11/2016,818679,45483,,
01/12/2016,848867,50436,,
02/12/2016,934549,43824,,
03/12/2016,967219,254504,The Boston Major,"3,000,000"
04/12/2016,955268,223254,The Boston Major,"3,000,000"
05/12/2016,879093,176690,The Boston Major,"3,000,000"
06/12/2016,837835,47420,The Boston Major,"3,000,000"
07/12/2016,848425,327184,The Boston Major,"3,000,000"
08/12/2016,862031,279094,The Boston Major,"3,000,000"
09/12/2016,931048,431587,The Boston Major,"3,000,000"
10/12/2016,1014671,390775,The Boston Major,"3,000,000"
11/12/2016,1007709,394545,,
12/12/2016,926544,96782,,
13/12/2016,837491,123470,,
14/12/2016,869479,106399,,
15/12/2016,853568,79347,,
16/12/2016,904964,87283,,
17/12/2016,969426,101539,,
18/12/2016,946978,95888,,
19/12/2016,842047,68072,,
20/12/2016,846536,64276,,
21/12/2016,836669,76390,,
22/12/2016,840496,69101,,
23/12/2016,882051,69612,,
24/12/2016,882639,62357,,
25/12/2016,872565,92281,,
26/12/2016,855793,65485,,
27/12/2016,854494,58137,,
28/12/2016,852077,68337,,
29/12/2016,849283,74381,,
30/12/2016,876045,60656,,
31/12/2016,777536,47373,,
01/01/2017,850626,46698,,
02/01/2017,886188,55074,,
03/01/2017,850585,61145,,
04/01/2017,851594,63362,,
05/01/2017,860155,87934,,
06/01/2017,891607,141739,,
07/01/2017,951912,151861,,
08/01/2017,900939,231960,,
09/01/2017,751709,68268,,
10/01/2017,792744,58187,,
11/01/2017,817786,69400,,
12/01/2017,804433,77648,,
13/01/2017,848643,80593,,
14/01/2017,924825,94524,,
15/01/2017,902299,69312,,
16/01/2017,807531,71685,,
17/01/2017,798005,72105,,
18/01/2017,787071,92781,,
19/01/2017,804010,91143,,
20/01/2017,823242,152262,,
21/01/2017,869907,183887,,
22/01/2017,865928,212912,,
23/01/2017,790204,151777,,
24/01/2017,780377,81676,,
25/01/2017,772369,79284,,
26/01/2017,777407,107376,,
27/01/2017,933055,85973,,
28/01/2017,1007451,133892,,
29/01/2017,966828,141603,,
30/01/2017,896830,157335,,
31/01/2017,912614,166767,,
01/02/2017,931120,125351,,
02/02/2017,944817,83254,,
03/02/2017,983760,94750,,
04/02/2017,1040877,169109,,
05/02/2017,1022731,165156,,
06/02/2017,919171,116167,,
07/02/2017,818519,182856,,
08/02/2017,824841,139760,,
09/02/2017,839432,134768,,
10/02/2017,882398,131709,,
11/02/2017,944609,114926,,
12/02/2017,915733,119830,,
13/02/2017,816284,123748,,
14/02/2017,763854,57072,,
15/02/2017,828207,74383,,
16/02/2017,864908,73959,,
17/02/2017,880635,85484,,
18/02/2017,924359,69654,,
19/02/2017,900158,72186,,
20/02/2017,813340,76825,,
21/02/2017,816915,52852,,
22/02/2017,824230,58820,,
23/02/2017,836361,104242,,
24/02/2017,891018,113212,,
