DateTime,Players,Twitch Viewers,Events,Prize
12/04/2021,603890,99768,,
13/04/2021,607149,171263,,
14/04/2021,607526,146942,,
15/04/2021,608309,158652,,
16/04/2021,631693,151084,,
17/04/2021,678417,211513,,
18/04/2021,670788,123091,,
19/04/2021,594235,104294,,
20/04/2021,602955,233665,,
21/04/2021,606207,251317,,
22/04/2021,608592,171164,,
23/04/2021,637205,113788,,
24/04/2021,660324,218668,,
25/04/2021,652658,163697,,
26/04/2021,601392,111238,,
27/04/2021,599256,185817,,
28/04/2021,586224,222091,,
29/04/2021,580701,99956,,
30/04/2021,603045,124156,,
01/05/2021,617213,164657,,
02/05/2021,624675,158657,,
03/05/2021,611023,114113,,
04/05/2021,624711,216734,,
05/05/2021,600127,182398,,
06/05/2021,594461,103916,,
07/05/2021,609691,119417,,
08/05/2021,668346,244535,,
09/05/2021,642112,114037,,
10/05/2021,619835,105078,,
11/05/2021,595859,167410,,
12/05/2021,600408,238635,,
13/05/2021,612630,186631,,
14/05/2021,632178,115933,,
15/05/2021,673660,267265,,
16/05/2021,667193,167072,,
17/05/2021,595994,101595,,
18/05/2021,599709,207424,,
19/05/2021,595419,256809,,
20/05/2021,594259,103606,,
21/05/2021,620071,170877,,
22/05/2021,653337,171473,,
23/05/2021,656314,91823,,
24/05/2021,612729,71468,,
25/05/2021,615977,77797,,
26/05/2021,597704,76162,,
27/05/2021,599292,105144,,
28/05/2021,624177,97413,,
29/05/2021,665065,87069,,
30/05/2021,664560,97442,,
31/05/2021,609589,100689,,
01/06/2021,601098,93768,,
02/06/2021,575347,261100,WePlay AniMajor,"500,000"
03/06/2021,602053,272353,WePlay AniMajor,"500,000"
04/06/2021,607988,262571,WePlay AniMajor,"500,000"
05/06/2021,639076,260404,WePlay AniMajor,"500,000"
06/06/2021,645099,261707,WePlay AniMajor,"500,000"
07/06/2021,594632,268109,WePlay AniMajor,"500,000"
08/06/2021,601917,90143,WePlay AniMajor,"500,000"
09/06/2021,576364,338633,WePlay AniMajor,"500,000"
10/06/2021,605800,322660,WePlay AniMajor,"500,000"
11/06/2021,645423,333523,WePlay AniMajor,"500,000"
12/06/2021,629270,300798,WePlay AniMajor,"500,000"
13/06/2021,633424,375818,WePlay AniMajor,"500,000"
14/06/2021,621659,71376,,
15/06/2021,597814,57852,,
16/06/2021,576949,173398,,
17/06/2021,582271,231264,,
18/06/2021,609917,224748,,
19/06/2021,631284,222125,,
20/06/2021,635799,258228,,
21/06/2021,591920,68887,,
22/06/2021,591626,68159,,
23/06/2021,578949,163426,,
24/06/2021,685550,196571,,
25/06/2021,705594,181018,,
26/06/2021,734277,215284,,
27/06/2021,731025,70653,,
28/06/2021,679040,75785,,
29/06/2021,671987,80865,,
30/06/2021,653704,109801,,
01/07/2021,641004,140444,,
02/07/2021,671497,151397,,
03/07/2021,701081,199882,,
04/07/2021,710866,75016,,
05/07/2021,645512,70956,,
06/07/2021,634842,61785,,
07/07/2021,613244,249220,,
08/07/2021,594823,305276,,
09/07/2021,627973,286274,,
10/07/2021,653670,401744,,
11/07/2021,664328,62890,,
12/07/2021,591572,57864,,
13/07/2021,590775,68504,,
14/07/2021,604078,66114,,
15/07/2021,610985,64248,,
16/07/2021,635215,56308,,
17/07/2021,669014,58209,,
18/07/2021,664811,71517,,
19/07/2021,623884,74567,,
20/07/2021,616790,74127,,
21/07/2021,601048,68432,,
22/07/2021,604800,72056,,
23/07/2021,641714,76043,,
24/07/2021,669856,69113,,
25/07/2021,669966,76931,,
26/07/2021,612432,77296,,
27/07/2021,607046,70333,,
28/07/2021,608390,74315,,
29/07/2021,612487,65702,,
30/07/2021,619949,65495,,
31/07/2021,662037,62299,,
01/08/2021,656257,78187,,
02/08/2021,607967,81119,,
03/08/2021,604559,71891,,
04/08/2021,586161,81904,,
05/08/2021,606420,99777,,
06/08/2021,655257,67928,,
07/08/2021,679341,74527,,
08/08/2021,672867,93964,,
09/08/2021,619088,80672,,
10/08/2021,626936,84016,,
11/08/2021,619753,98823,,
12/08/2021,614846,82320,,
13/08/2021,637631,86185,,
14/08/2021,658505,94879,,
15/08/2021,663251,103890,,
16/08/2021,601365,89471,,
17/08/2021,614995,86580,,
18/08/2021,643946,98104,,
19/08/2021,633073,109248,,
20/08/2021,673351,77106,,
21/08/2021,700172,135310,,
22/08/2021,700245,153554,,
23/08/2021,636842,179570,,
24/08/2021,652226,178371,,
25/08/2021,622016,91050,,
26/08/2021,597612,197829,,
27/08/2021,618038,186035,,
28/08/2021,647219,184463,,
29/08/2021,633774,221263,,
30/08/2021,599916,73996,,
31/08/2021,582733,75200,,
01/09/2021,566983,75890,,
02/09/2021,572317,64850,,
03/09/2021,614592,88049,,
04/09/2021,649530,92011,,
05/09/2021,638987,92878,,
06/09/2021,575070,133694,,
07/09/2021,571266,125807,,
08/09/2021,571067,137740,,
09/09/2021,570031,140478,,
10/09/2021,603201,162347,,
11/09/2021,625693,84554,,
12/09/2021,636266,86591,,
13/09/2021,575420,90365,,
14/09/2021,580468,97272,,
15/09/2021,567133,91042,,
16/09/2021,580103,72376,,
17/09/2021,607405,77006,,
18/09/2021,655354,75344,,
19/09/2021,667488,81834,,
20/09/2021,607209,80278,,
21/09/2021,583244,81434,,
22/09/2021,574351,89155,,
23/09/2021,572744,80524,,
24/09/2021,606056,70674,,
25/09/2021,619253,67645,,
26/09/2021,624809,82501,,
27/09/2021,568246,88251,,
28/09/2021,555891,73821,,
29/09/2021,555937,73977,,
30/09/2021,569104,73387,,
01/10/2021,574260,78366,,
02/10/2021,611346,74911,,
03/10/2021,624999,71024,,
04/10/2021,580531,79315,,
05/10/2021,587829,89155,,
06/10/2021,607591,78996,,
07/10/2021,628369,639439,The International,"40,018,195"
08/10/2021,631517,615160,The International,"40,018,195"
09/10/2021,688850,562448,The International,"40,018,195"
10/10/2021,705546,587347,The International,"40,018,195"
11/10/2021,641451,63435,The International,"40,018,195"
12/10/2021,669193,807842,The International,"40,018,195"
13/10/2021,658287,777039,The International,"40,018,195"
14/10/2021,670010,852797,The International,"40,018,195"
15/10/2021,698317,901337,The International,"40,018,195"
16/10/2021,747258,923102,The International,"40,018,195"
17/10/2021,742746,1719828,The International,"40,018,195"
18/10/2021,699425,70961,,
19/10/2021,699434,55472,,
20/10/2021,689227,67134,,
21/10/2021,685620,62558,,
22/10/2021,719782,72293,,
23/10/2021,753627,84695,,
24/10/2021,750050,70354,,
25/10/2021,665395,73894,,
26/10/2021,669329,80920,,
27/10/2021,664867,76533,,
28/10/2021,674164,70929,,
29/10/2021,743678,91413,,
30/10/2021,749926,72343,,
31/10/2021,748911,72154,,
01/11/2021,688065,84443,,
02/11/2021,688242,84645,,
03/11/2021,685015,87809,,
04/11/2021,682875,79311,,
05/11/2021,719306,69774,,
06/11/2021,752800,74533,,
07/11/2021,748481,69282,,
08/11/2021,649690,91650,,
09/11/2021,650978,98257,,
10/11/2021,638647,93330,,
11/11/2021,642508,76654,,
12/11/2021,684514,78669,,
13/11/2021,713402,81592,,
14/11/2021,722224,101901,,
15/11/2021,640900,82566,,
16/11/2021,627442,84361,,
17/11/2021,627383,84296,,
18/11/2021,632470,84253,,
19/11/2021,669143,101664,,
20/11/2021,714312,86759,,
21/11/2021,712004,112878,,
22/11/2021,629867,89199,,
23/11/2021,613157,107961,,
24/11/2021,606639,94615,,
25/11/2021,601006,92228,,
26/11/2021,640793,103311,,
27/11/2021,680734,99403,,
28/11/2021,677744,80061,,
29/11/2021,599744,99919,,
30/11/2021,551488,229665,,
01/12/2021,565845,91921,,
02/12/2021,590347,152297,,
03/12/2021,607169,94102,,
04/12/2021,681648,124481,,
05/12/2021,675886,124784,,
06/12/2021,582191,102538,,
07/12/2021,565717,206788,,
08/12/2021,583133,96506,,
09/12/2021,592936,142569,,
10/12/2021,628521,86647,,
11/12/2021,673695,153496,,
12/12/2021,661789,127358,,
13/12/2021,583410,185226,,
14/12/2021,594063,182719,,
15/12/2021,701204,120913,,
16/12/2021,687902,195844,,
17/12/2021,708866,123869,,
18/12/2021,759878,151083,,
19/12/2021,747404,176653,,
20/12/2021,659685,206135,,
21/12/2021,667777,167328,,
22/12/2021,678907,79050,,
23/12/2021,676915,87931,,
24/12/2021,695712,69233,,
25/12/2021,724577,65915,,
26/12/2021,747607,71869,,
27/12/2021,685928,74151,,
28/12/2021,688514,88084,,
29/12/2021,687229,75739,,
30/12/2021,685528,69465,,
31/12/2021,609282,66554,,
01/01/2022,701209,60916,,
02/01/2022,761107,68948,,
03/01/2022,723708,91724,,
04/01/2022,711905,91772,,
05/01/2022,667797,147547,,
06/01/2022,683772,154719,,
07/01/2022,722520,118056,,
08/01/2022,746546,152088,,
09/01/2022,748270,224466,,
10/01/2022,649285,102489,,
11/01/2022,666844,200797,,
12/01/2022,652170,183994,,
13/01/2022,666779,139064,,
14/01/2022,704897,112260,,
15/01/2022,759140,119891,,
16/01/2022,748944,168409,,
17/01/2022,658583,82490,,
18/01/2022,662666,158769,,
19/01/2022,683249,144333,,
20/01/2022,697070,176562,,
21/01/2022,722724,183344,,
22/01/2022,785669,94180,,
23/01/2022,787609,120477,,
24/01/2022,698553,91335,,
25/01/2022,683797,83606,,
26/01/2022,689064,91515,,
27/01/2022,685230,98706,,
28/01/2022,687500,85119,,
29/01/2022,719590,71931,,
30/01/2022,736619,87205,,
31/01/2022,645732,76705,,
01/02/2022,647090,103836,,
02/02/2022,646604,86947,,
03/02/2022,655853,87936,,
04/02/2022,684371,82695,,
05/02/2022,717900,105458,,
06/02/2022,728213,95326,,
07/02/2022,656134,98063,,
08/02/2022,658249,103472,,
09/02/2022,647197,89055,,
10/02/2022,654581,116351,,
11/02/2022,678340,125264,,
12/02/2022,722671,161696,,
13/02/2022,713912,148486,,
14/02/2022,606069,116479,,
15/02/2022,634776,97102,,
16/02/2022,628817,105186,,
17/02/2022,637712,69676,,
18/02/2022,663239,133498,,
19/02/2022,718988,117116,,
20/02/2022,716977,185168,,
21/02/2022,635525,93368,,
22/02/2022,642124,87711,,
23/02/2022,656662,169384,,
24/02/2022,680600,166305,,
25/02/2022,661385,74609,,
26/02/2022,685785,74382,,
27/02/2022,693611,78976,,
28/02/2022,609882,75960,,
01/03/2022,607820,78182,,
